app_id,description,price_encoded,release_year_encoded,all_reviews_encoded,all_percent_encoded,all_count_encoded,tags_encoded
454230,slg remix alternate kinetic version brand new bit horror visual noveladventure mega drive game sacred line genesis surreal twisted kinetic novel tribute obscure visual novel adventure games,1,2,4,1,1,7
454320,sequence logic construction puzzlerlet mind guide lay seven different kinds modules roadblocks get portrayed binary data point sweet destinationapply outofthebox thinking get next level,1,2,6,2,1,6
454350,days war online fps reimagines teambased close quarters nonstop action classic world war ii multiplayer shooters,1,2,4,1,1,6
454390,rally copters intense physicsdriven helicopter racing game push limit pilot way courses jampacked perilous obstacles deadly corridors unlock variety helicopters blaze new levels crush record times compete world online leaderboards,0,2,0,0,0,6
454330,solve mysterious criminal case dark pixelstyle fantasy point click adventure game inspired literature art games movies genre victorian horror fiction,0,2,7,2,1,6
454380,fastpaced arcade shooter breakfasthell,1,2,6,2,1,6
454410,become human save mankind total annihilation legendary developer game freak comes action adventure like manipulate world around smash evil ajeet smithereens,3,2,6,2,1,6
454420,fight hundreds relentless waves enemies tank mini metal fast paced shooter customize control battle tank face arena wave wave unique enemies destroying powerful weapons,1,2,0,0,0,7
454530,command true operational structure balance prioritize three different theatres order achieve objective,1,2,6,2,1,1
454520,militant blends old school action shooter gameplay epic platforming experience jump battlefield completely original experience epictiny proportions,0,2,4,1,1,4
454540,massively multiplayer online game world magic steam become pirate trader carrier manufacturer unfriendly world inhabited dragons,0,2,4,1,1,8
454630,button frenzy minimalist arcade game quick reactions sharp muscle memory game test mastery gamepad simple enough pick play deviously difficult enough keep challenged hours,1,2,0,0,0,6
454570,follow real life events late roman emperor caligula dear sweet sister drusilla short reign explore rome deal senate living life emperor,1,2,4,1,1,1
454670,help piggy princess escape prison use physics water objects solve puzzles launch piggy princess like angry birds games amazing levels beautiful graphics,1,2,0,0,0,7
454580,ever wonder would like spider spider hightech armour weaponry well chance epic multiplayer highspeed shooter battle fellow spiders build web hang,1,2,4,1,1,3
454690,feel mysterious world molds city sun never sets look clues make decisions follow path cyber city,0,2,4,1,1,7
454700,chase cultist reclaim shard,1,2,0,0,0,7
454720,ram boe casual puzzle game inspired classic sokoban control fluffy ram called boe quest defeat evil jotun thrym free victims souls,0,2,4,1,1,6
454750,welcome premiere school magic technology throughout multiverse aeternum academy youll learn dodge bullets solve mysteries make friends sidescrolling bullet hell shootemup full magic teacup cats corgis piloting spaceships,1,2,7,2,1,6
454830,beach ball valley relaxing playful world complete pizza paddles roll around flock beach balls send em soaring hills let rain pop everyone enjoy vr beach ball valley,1,2,0,0,0,5
454770,great evil threatening galaxy team arcane wizards stop master imaginative spells fastpaced physics platformer take skills arena fierce multiplayer battles,1,2,4,1,1,7
454950,mi hacked primary goal bring cybercriminal network justice played entirely computers desktop mainlining thrilling point click hacking adventure features gripping narrative hooked first case,1,2,6,2,1,3
454900,amaranthine dynamic horizontal scrolling shooter elements procedural generation travel warp distant frozen planet sent distress signal,1,2,6,2,1,6
454970,den oneeyed alien grounded terrible crash spaceship planet one control gravity around walk space lucky dan also able change gravity ground help reach lost ship,1,2,6,2,1,7
455100,fully destructible terrains carve path new roguelite focuses challenging combat dive deep tunnels mining colony local coop players purchase gear level character gain powerful perks eliminate alien horde,0,2,7,2,1,7
455160,paint sculpt creations play around virtual reality free easy use lot fun use paintlab friends family,0,2,6,2,1,5
455120,stay close openworld horror game options singleplayer coop unique new gameplay approach unseen far game youll find creepy anomalous town next move,1,2,4,1,1,0
455230,fly magic carpet mystical land bazaar collecting exotic trinkets journey beware dart traps sea cobras hungry crocs lurk around corners vandal monkeys stolen relics guardian labyrinth recover time trapped forever,1,2,7,2,1,5
455200,battle sector abstract strategy card game two players field scifi army battling rival race control worlds capital city game easy learn quick play depth strategy usually found games takes much longer play,0,2,2,2,1,1
455300,deuterium wars rapid shooter create aircraft plunge heated battle players awaits extensive roleplaying system craft trading much single server platforms,0,2,6,2,1,8
455340,warhammer armageddon da orks new turnbased strategy game players lead orks imperial forces armageddon steel legion space marines variety chapters scorching sun hostile ash wastes shadows gigantic hive cities,1,2,6,1,1,6
455480,shift orb indie physics puzzle game play marble powerup ball solve toughest challenges,0,2,0,0,0,7
455400,pacman maze never ends glitch coming,0,2,6,2,1,4
455590,learn successfully run making quazillion mistakes run procedurally generated chapters die lot buy upgrades unlock characters special abilities importantly keep fingers healthy,1,2,0,0,0,9
455700,big buck hunter bring arcade experience living room fast paced addictive arcade shooter new control aim mechanics make must pick play arcade shooter experience,1,2,6,2,1,3
455770,yamayama whacky party game fight sorts minigames way victory game utilises fatsuit mechanic characters blow push players play party family anyone learn,1,2,0,0,0,6
455820,omensight action murder mystery game order prevent apocalypse fated repeat last day world saved investigate clues fight enemies solve murder godlesspriestess,1,2,6,2,1,7
455830,unlike fighting game frightshow fighter delivers creepyfun experience leave curious else strange characters enjoy something different game,1,2,6,2,1,7
455940,oddeven math logic based integer placement puzzle game,0,2,4,1,1,6
455960,domain defense focuses makes tower defense great unique towers distinct enemies four players versus cooperative modes,0,2,4,1,1,1
455970,nokori game raise hero go explore said hero,1,2,4,1,1,0
455990,smash pixel racing player local multiplayer game spaceship racing smashing friends asteroids drift dodge around space junk take enemies collect energy pick moment boost shoot smash way victory,1,2,0,0,0,9
455980,build scavenge craft perform occult rituals survive demoninfested postapocalyptic colony simulation survive judgment day,1,2,6,2,1,6
456090,dead day actionpacked survival rpg focus stay alive world filled zombies,1,2,2,0,1,7
456150,spacesys application developed htc vive allow fully immersive experience running computer virtual reality first kind spacesys features full interface user spatially organize working space finally break free single monitor,0,2,0,0,0,9
456130,space scaven physical puzzle game engineer whose job collect black boxes abandoned space stations,0,2,7,2,1,7
456160,cyber canadas future lies ruins national sport flag n frag becomes sentient destroying remaining forms sports entertainment handful fireteams surviving enter mega sport battle perhaps strangest fictional sports game ever conceived,0,2,0,0,0,1
